ID;TAG NAME;URL;NOME FILE;NOME ATTUALE;TESTO ALT;HREF;TESTO NEL TAG;FORMATO;STATUS
1571;li;;;;;;MINI | 0-12 mesiDIVIDER_MENU_5DAD´SMORNING!JONAH, SOESJA & JESSELUNA  & THAMMY COSMO & ANJARUMI & TIGER DIVIDER_MENU_11FELPEABITI | PAGLIACCETTIMAGLIETTE | CAMICIEBODYSUITSVEDI TUTTOOUTDOORUNDERWEARMAGLIERIAVedi TuttoPremium KnitTopsPantaloniSALOPETTE | TUTEACCESSORIBASICSSALOPETTE | TUTEPANTALONITOTAL LOOKSCARPE | SCARPINEUNDERWEAR | PIGIAMIVedi TuttoPigiamiBodyCalzini | CalzeACCESSORIJOIN LIFE COLLECTIONDIVIDER_MENU_13DIVIDER_MENU_21CARTA REGALOE-Carta RegaloCarta RegaloAttiva cartaConsulta saldoNOVITÀ;;
1572;a;;;;;https://www.zara.com/it/it/bambini/mini-c841526.html;MINI | 0-12 mesi;;
1573;span;;;;;;MINI;;
1574;span;;;;;;0-12 mesi;;
1575;ul;;;;;;DIVIDER_MENU_5DAD´SMORNING!JONAH, SOESJA & JESSELUNA  & THAMMY COSMO & ANJARUMI & TIGER DIVIDER_MENU_11FELPEABITI | PAGLIACCETTIMAGLIETTE | CAMICIEBODYSUITSVEDI TUTTOOUTDOORUNDERWEARMAGLIERIAVedi TuttoPremium KnitTopsPantaloniSALOPETTE | TUTEACCESSORIBASICSSALOPETTE | TUTEPANTALONITOTAL LOOKSCARPE | SCARPINEUNDERWEAR | PIGIAMIVedi TuttoPigiamiBodyCalzini | CalzeACCESSORIJOIN LIFE COLLECTIONDIVIDER_MENU_13DIVIDER_MENU_21CARTA REGALOE-Carta RegaloCarta RegaloAttiva cartaConsulta saldoNOVITÀ;;
1576;li;;;;;;DIVIDER_MENU_5;;
1577;;https://www.zara.com/it/it/bambini-bambina-vestiti-l360.html/static/media/NeueHelveticaforZara-Bold.f508c2f2.eot?#iefix;NeueHelveticaforZara-Bold.f508c2f2.eot?#iefix;;;;;;403
1578;a;;;;;#;STORES;;
1579;ul;;;;;;Visualizza TuttoBronzerHighlighterBlushCheek PaletteRefill;;
1580;a;;;;;https://www.zara.com/it/it/woman-beauty-face-l4240.html;Visualizza Tutto;;
1581;li;;;;;;Bronzer;;
1582;a;;;;;https://www.zara.com/it/it/woman-beauty-bronzer-l4428.html;Bronzer;;
1583;li;;;;;;Highlighter;;
1584;a;;;;;https://www.zara.com/it/it/woman-beauty-highlighter-l4431.html;Highlighter;;
1585;span;;;;;;(0);;
1586;link;;;;;https://static.zara.net/stdstatic/1.215.0-b.57/js/v2/bundles/catalog-category-products-category-bundle~catalog-home-bundle~catalog-join-life-detail-bundle~catalo~310e23ad.js;;;
1587;link;;;;;https://static.zara.net/stdstatic/1.215.0-b.57/js/v2/bundles/catalog-category-products-category-bundle~catalog-home-bundle~catalog-join-life-detail-bundle~catalo~8f348c47.js;;;
1588;img;https://static.zara.net/photos///2021/V/0/3/p/1295/355/826/106/w/222/1295355826_15_1_1.jpg?ts=1619772175702;1295355826_15_1_1.jpg?ts=1619772175702;;VESTITO JACQUARD CON PARTI ELASTICIZZATE;;;.jpg;200
1589;a;;;;;https://www.zara.com/it/it/bambini-bambina-intimo-pigiama-l470.html;Pigiami;;
1590;a;;;;;https://www.zara.com/it/it/bambini-bambina-biancheria-intima-biancheria-intima-l1491.html;Underwear;;
1591;li;;;;;;Calzini | Calze;;
1592;a;;;;;https://www.zara.com/it/it/bambini-bambina-underwear-calzini-l1440.html;Calzini | Calze;;
1593;li;;;;;;PROFUMIVisualizza TuttoEmotionsCartoonsOur Classics;;
1594;a;;;;;https://www.zara.com/it/it/kids-girl-perfumes-l4039.html;PROFUMI;;
1595;ul;;;;;;Visualizza TuttoEmotionsCartoonsOur Classics;;
1596;a;;;;;https://www.zara.com/it/it/bambini-bambino-neonato-felpe-l70.html;FELPE;;
1597;ul;;;;;;Visualizza tuttoTinta unitaFantasiaHoodieJacketsSweatshirtsCompletiLICENZE;;
1598;a;;;;;https://www.zara.com/it/it/bambini-bambino-neonato-felpe-l70.html;Visualizza tutto;;
1599;;https://www.zara.com/it/it/bambini-bambina-vestiti-l360.html/static/media/Apercu-bold.e5be6c11.woff2;Apercu-bold.e5be6c11.woff2;;;;;;403
1600;script;https://static.zara.net/static//mkt/dist/mkt.js?1625023023000;mkt.js?1625023023000;;;;;.jpg;200
1601;a;;;;;https://www.zara.com/it/it/woman-lingerie-briefs-l4023.html;Slip;;
1602;li;;;;;;Pigiami;;
1603;a;;;;;https://www.zara.com/it/it/woman-lingerie-pyjamas-l4024.html;Pigiami;;
1604;li;;;;;;Accessori;;
1605;a;;;;;https://www.zara.com/it/it/woman-accesories-lingerie-l3967.html;Accessori;;
1606;li;;;;;;PROFUMI;;
1607;li;;;;;;JOGGER;;
1608;a;;;;;https://www.zara.com/it/it/kids-girl-trousers-slouchy-l3976.html;JOGGER;;
1609;li;;;;;;Sport;;
1610;a;;;;;https://www.zara.com/it/it/bambini-bambina-pantaloni-basic-l440.html;Sport;;
1611;li;;;;;;VESTITO JACQUARD CON PARTI ELASTICIZZATE25,95 EUR;;
1612;a;;;;;https://www.zara.com/it/it/vestito-jacquard-con-parti-elasticizzate-p01295355.html;;;
1613;a;;;;;https://www.zara.com/it/it/vestito-jacquard-con-parti-elasticizzate-p01295355.html;VESTITO JACQUARD CON PARTI ELASTICIZZATE;;
1614;span;;;;;;VESTITO JACQUARD CON PARTI ELASTICIZZATE;;
1615;li;;;;;;VESTITO CHEMISIER CON BIKINI29,95 EUR;;
1616;a;;;;;https://www.zara.com/it/it/vestito-chemisier-con-bikini-p06068126.html;;;
1617;a;;;;;https://www.zara.com/it/it/vestito-chemisier-con-bikini-p06068126.html;VESTITO CHEMISIER CON BIKINI;;
1618;span;;;;;;VESTITO CHEMISIER CON BIKINI;;
1619;li;;;;;;TUTA CON STRUTTURA CUT OUT25,95 EUR;;
1620;a;;;;;https://www.zara.com/it/it/tuta-con-struttura-cut-out-p01315355.html;;;
1621;span;;;;;;SALOPETTE DENIM CORTA;;
1622;li;;;;;;SALOPETTE IN DENIM PREMIUM29,95 EUR;;
1623;a;;;;;https://www.zara.com/it/it/salopette-in-denim-premium-p04302617.html;;;
1624;a;;;;;https://www.zara.com/it/it/salopette-in-denim-premium-p04302617.html;SALOPETTE IN DENIM PREMIUM;;
1625;span;;;;;;SALOPETTE IN DENIM PREMIUM;;
1626;li;;;;;;TUTA CON BORDINO19,95 EURTUTA CON BORDINO19,95 EUR;;
1627;li;;;;;;TUTA CON BORDINO19,95 EUR;;
1628;a;;;;;https://www.zara.com/it/it/tuta-con-bordino-p01608614.html;;;
1629;a;;;;;https://www.zara.com/it/it/tuta-con-bordino-p01608614.html;TUTA CON BORDINO;;
1630;span;;;;;;TUTA CON BORDINO;;
1631;li;;;;;;VESTITO CON TEXTURE A RIGHE22,95 EUR;;
1632;a;;;;;https://www.zara.com/it/it/vestito-con-texture-a-righe-p01199433.html;;;
1633;a;;;;;https://www.zara.com/it/it/vestito-con-texture-a-righe-p01199433.html;VESTITO CON TEXTURE A RIGHE;;
1634;span;;;;;;VESTITO CON TEXTURE A RIGHE;;
1635;li;;;;;;VESTITO CON TEXTURE A RIGHE LIMITED EDITION22,95 EUR+1 COLOREVESTITO CON TEXTURE LIMITED EDITION22,95 EURVESTITO CON TEXTURE A RIGHE22,95 EUR+1 COLOREVESTITO CON TEXTURE LIMITED EDITION22,95 EUR;;
1636;li;;;;;;VESTITO CON TEXTURE A RIGHE LIMITED EDITION22,95 EUR;;
1637;a;;;;;https://www.zara.com/it/it/vestito-con-texture-a-righe-limited-edition-p01199361.html;;;
1638;a;;;;;https://www.zara.com/it/it/vestito-con-texture-a-righe-limited-edition-p01199361.html;VESTITO CON TEXTURE A RIGHE LIMITED EDITION;;
1639;span;;;;;;VESTITO CON TEXTURE A RIGHE LIMITED EDITION;;
1640;li;;;;;;+1 COLOREVESTITO CON TEXTURE LIMITED EDITION22,95 EUR;;
1641;img;https://static.zara.net/photos///2021/V/0/3/p/9006/696/802/2/w/222/9006696802_6_1_1.jpg?ts=1615888197956;9006696802_6_1_1.jpg?ts=1615888197956;;TUTA A COSTE A TINTA UNITA LIMITED EDITION;;;.jpg;200
1642;span;;;;;;VESTITO COMBINATO COLOR BLOCK;;
1643;li;;;;;;+1 COLORESALOPETTE CORTA CON BRETELLE22,95 EUR+1 COLORESALOPETTE CORTA CON BRETELLE22,95 EUR;;
1644;li;;;;;;+1 COLORESALOPETTE CORTA CON BRETELLE22,95 EUR;;
1645;a;;;;;https://www.zara.com/it/it/salopette-corta-con-bretelle-p04302635.html;;;
1646;a;;;;;https://www.zara.com/it/it/salopette-corta-con-bretelle-p04302635.html;SALOPETTE CORTA CON BRETELLE;;
1647;span;;;;;;SALOPETTE CORTA CON BRETELLE;;
1648;li;;;;;;VESTITO CHEMISIER IN DENIM CON CUT OUT25,95 EURVESTITO DENIM CUT OUT25,95 EUR;;
1649;li;;;;;;VESTITO CHEMISIER IN DENIM CON CUT OUT25,95 EUR;;
1650;a;;;;;https://www.zara.com/it/it/vestito-chemisier-in-denim-con-cut-out-p01639702.html;;;
1651;a;;;;;https://www.zara.com/it/it/vestito-chemisier-in-denim-con-cut-out-p01639702.html;VESTITO CHEMISIER IN DENIM CON CUT OUT;;
1652;a;;;;;https://www.zara.com/it/it/z-lavoro-corp1398.html;Lavora con noi;;
1653;ul;;;;;;HOMEIl mio account;;
1654;li;;;;;;HOME;;
1655;a;;;;;https://www.zara.com/it/;HOME;;
1656;li;;;;;;Il mio account;;
1657;a;;;;;https://www.zara.com/it/it/logon;Il mio account;;
1658;div;;;;;;"Vedi TuttoNUOVOTUTA IN SPUGNA A RIGHE SNOOPY ® PEANUTS19,95 EURVestiti da BambinaLa nostra collezione di vestiti da bambina soddisfa ogni gusto. I vestiti semplici ed elasticizzati sono amati per la loro comodità; i vestiti maxi e mini piacciono per le credenziali versatili; mentre i nostri design presentano dettagli speciali come ricami, decorazioni e trame alla moda. Un vestito indossato con un cardigan o un maglione crea un outfit senza tempo, mentre per una svolta più trendy puoi giocare con le scarpe e le sneakers.NUOVOTUTA IN SPUGNA A RIGHE SNOOPY ® PEANUTS19,95 EURNUOVOTUTA IN SPUGNA A RIGHE SNOOPY ® PEANUTS19,95 EURNUOVOTUTA IN SPUGNA A RIGHE15,95 EURNUOVOTUTA IN SPUGNA A RIGHE15,95 EURNUOVOTUTA CON STRUTTURA A FIORI19,95 EURNUOVOTUTA CON STRUTTURA A FIORI19,95 EURNUOVOTUTA DI LINO CON CUT OUT25,95 EURNUOVOTUTA IN LINO A CULOTTE25,95 EURNUOVOTUTA IN LINO A CULOTTE25,95 EURVESTITO IN SPUGNA CON STAMPA17,95 EUR+1 COLOREVESTITO MIDI STAMPATO14,95 EUR+1 COLOREVESTITO MIDI A RIGHE14,95 EUR+1 COLOREVESTITO MIDI FIORI14,95 EUR+1 COLOREVESTITO MIDI STAMPATO14,95 EURNUOVOVESTITO IN DENIM CON ELASTICI25,95 EURNUOVOVESTITO IN DENIM CON ELASTICI25,95 EURNUOVOVESTITO MIDI A PANNELLI29,95 EURNUOVOTUTA SPORTY CON CAPPUCCIO25,95 EURNUOVO25,95 EURTUTA CON SCRITTA15,95 EURTUTA IN FELPA SNOOPY ® PEANUTS17,95 EURTUTA CON SCRITTA15,95 EURTUTA IN SPUGNA CON SCRITTA15,95 EURVESTITO DI LINO CON CUT OUT E NODO25,95 EURVESTITO CON RICAMI TRAFORATI E FIOCCO29,95 EURVESTITO CON SOVRAPPOSIZIONE TESTURIZZATA25,95 EURVESTITO CON SOVRAPPOSIZIONE TESTURIZZATA25,95 EUR+1 COLOREVESTITO HALTER A TINTA UNITA14,95 EUR+1 COLOREVESTITO HALTER A TINTA UNITA14,95 EUR+1 COLOREVESTITO HALTER A TINTA UNITA14,95 EURNUOVOVESTITO CON UNCINETTO25,95 EURVESTITO CON UNCINETTO25,95 EURNUOVOVESTITO DAL DESIGN ABBINATO25,95 EURNUOVOVESTITO DAL DESIGN ABBINATO25,95 EUR+1 COLOREVESTITO TESTURIZZATO CON VOLANT17,95 EUR+1 COLOREVESTITO TESTURIZZATO CON VOLANT17,95 EURTUTA LINO MINIMAL22,95 EURTUTA LINO MINIMAL22,95 EURVESTITO CON INSERTI E MOTIVI RICAMATI25,95 EURTUTA A FIORI MISTO LINO22,95 EURTUTA A FIORI MISTO LINO22,95 EURVESTITO LINGERIE CON ELASTICI COMBINATO22,95 EURVESTITO LINGERIE CON ELASTICI COMBINATO22,95 EURVESTITO LINGERIE CON ELASTICI COMBINATO22,95 EURVESTITO TECNICO ELASTICI CUT OUT25,95 EURVESTITO TECNICO ELASTICI CUT OUT25,95 EURVESTITO ELASTICI LINO25,95 EURVESTITO CHEMISIER LINO CUT OUT25,95 EURVESTITO CHEMISIER LINO CUT OUT25,95 EURVESTITO MIDI A RIGHE MISTO LINO25,95 EURVESTITO MIDI A RIGHE MISTO LINO25,95 EURTUTA CON TEXTURE E CUT OUT19,95 EURTuta con collo rotondo senza maniche. Applicazione di arricciatura in vita e dettaglio cut out sui lati.VESTITO CON STRUTTURA INCROCIATA25,95 EURVESTITO CON STRUTTURA INCROCIATA25,95 EURVESTITO TECNICO INCROCIATO25,95 EURTUTA DI LINO CON TOP29,95 EURVESTITO A RIGHE CUT OUT25,95 EURTUTA DI LINO CON TOP29,95 EURVESTITO A RIGHE CUT OUT25,95 EURVESTITO MINIMAL22,95 EURVESTITO MINIMAL22,95 EURVESTITO IN POPELINE CON ELASTICI25,95 EURVestito con collo dritto e spalline. Chiusura con abbottonatura sulla pettorina ed elastici sul carré. Orlo scampanato con ricami.VESTITO MINNIE © DISNEY19,95 EURVESTITO CON INSERTI E VOLANT17,95 EURVESTITO IN TULLE A QUADRI VICHY22,95 EURNUOVOVESTITO TEXTURE25,95 EURNUOVOVESTITO COMBINATO COLOR BLOCK29,95 EURNUOVOVESTITO TEXTURE25,95 EUR+1 COLORESALOPETTE CORTA CON BRETELLE22,95 EUR+1 COLORESALOPETTE CORTA CON BRETELLE22,95 EURVESTITO CHEMISIER IN DENIM CON CUT OUT25,95 EURVESTITO DENIM CUT OUT25,95 EURVESTITO CHEMISIER JEANS25,95 EURVestito chemisier in denim con colletto a revers e maniche corte. Chiusura con abbottonatura frontale e tasche anteriori con patta. Applicazione di cintura regolabile.VESTITO CHEMISIER JEANS25,95 EURVESTITO IN DENIM SFRANGIATO25,95 EURSALOPETTE DENIM CORTA22,95 EURSALOPETTE IN DENIM PREMIUM29,95 EURTUTA CON BORDINO19,95 EURTUTA CON BORDINO19,95 EUR+1 COLOREVESTITO A COSTE A RIGHE17,95 EUR+1 COLOREVESTITO A COSTE A RIGHE17,95 EUR+1 COLOREVESTITO A COSTE A RIGHE17,95 EUR+1 COLOREVESTITO CUT OUT22,95 EUR+1 COLOREVESTITO CUT OUT22,95 EURVESTITO STAMPATO TROPICALE22,95 EURVESTITO MIDI A FIORI25,95 EURVESTITO CHEMISIER A QUADRETTI22,95 EURVESTITO MIDI A FIORI25,95 EURVESTITO CHEMISIER A QUADRETTI22,95 EUR38% OFFTUTA A QUADRI VICHY25,95 EUR15,95 EUR40% OFFTUTA CON CAPPUCCIO29,95 EUR17,95 EUR40% OFFTUTA CON CAPPUCCIO29,95 EUR17,95 EURTUTA CON TEXTURE A QUADRI VICHY19,95 EURTUTA A POIS25,95 EURTUTA A POIS25,95 EURVESTITO IN PLUMETIS BRILLANTE22,95 EURVESTITO IN PLUMETIS BRILLANTE22,95 EURVESTITO DI LINO CON CUT OUT E NODO25,95 EUR40% OFF29,95 EUR17,95 EUR40% OFF29,95 EUR17,95 EURVESTITO CHEMISIER CROCHET25,95 EURTUTA CORTA MILITARE25,95 EURTUTA CORTA MILITARE25,95 EURTUTA SPORTY CON CAPPUCCIO25,95 EURTUTA SPORTY CON CAPPUCCIO25,95 EURVESTITO IN FELPA TOPOLINO © DISNEY22,95 EUR43% OFFVESTITO MINNIE © DISNEY22,95 EUR12,95 EURVESTITO VARSITY MINNI © DISNEY19,95 EURVESTITO CAFTANO A RIGHE25,95 EURVESTITO CAFTANO A RIGHE25,95 EURTUTA A QUADRI VICHY25,95 EURTUTA A QUADRI VICHY25,95 EURTUTA CON RICAMO SVIZZERO25,95 EURTUTA DENIM GARMENT22,95 EURTUTA DENIM GARMENT22,95 EURSALOPETTE IN DENIM TIE-DYE25,95 EURSALOPETTE IN DENIM TIE-DYE25,95 EURNUOVOSALOPETTE IN DENIM GARMENT DYE22,95 EURVESTITO CHEMISIER CUT OUT22,95 EUR38% OFFVESTITO CHEMISIER A RIGHE25,95 EUR15,95 EURVESTITO CHEMISIER CUT OUT22,95 EURTUTA ACID WASH SURF17,95 EURVESTITO A COSTE TIE-DYE17,95 EURVESTITO A COSTE TIE-DYE17,95 EURVESTITO LIMONI22,95 EURVESTITO LIMONI22,95 EURVESTITO JACQUARD PANNELLI25,95 EURVESTITO JACQUARD PANNELLI25,95 EURVESTITO FIOCCO SCHIENA25,95 EURVESTITO FIOCCO SCHIENA25,95 EURVESTITO CON UNCINETTO25,95 EURTUTA A COSTE CON BOTTONI19,95 EURTUTA A COSTE CHEMISIER19,95 EURTUTA WAFFLE CON RICAMO17,95 EURVESTITO FELPA SCRITTA14,95 EURVESTITO FELPA SCRITTA14,95 EURTUTA DENIM WORKER29,95 EURTuta in denim con colletto a revers e maniche corte. Chiusura con bottoni a pressione frontali. Dettaglio di elastico in vita. Tasche anteriori e posteriori.SALOPETTE DENIM SLAVATA22,95 EURTUTA DENIM WORKER29,95 EURSALOPETTE IN DENIM CON CUT OUT25,95 EUR+1 COLOREVESTITO PIQUÉ TIPO MAGLIA A POLO SPORTY17,95 EUR+1 COLOREVESTITO PIQUÉ TIPO MAGLIA A POLO SPORTY17,95 EUR+1 COLOREVESTITO PIQUÉ TIPO MAGLIA A POLO SPORTY17,95 EUR+1 COLOREVESTITO PIQUÉ TIPO MAGLIA A POLO SPORTY17,95 EURTUTA MORBIDA FIORI19,95 EURTUTA A CULOTTE A RIGHE19,95 EUR43% OFFVESTITO IN FELPA SNOOPY ® PEANUTS22,95 EUR12,95 EUR50% OFFVESTITO PINK PANTHER ® MGM19,95 EUR9,95 EURVESTITO STAMPA FLOREALE FIOCCO25,95 EURVESTITO COMBINATO COLOR BLOCK29,95 EURVESTITO COMBINATO COLOR BLOCK29,95 EURVESTITO CON TEXTURE A RIGHE22,95 EURVESTITO CON TEXTURE A RIGHE LIMITED EDITION22,95 EUR+1 COLOREVESTITO CON TEXTURE LIMITED EDITION22,95 EURVESTITO CON TEXTURE A RIGHE22,95 EUR+1 COLOREVESTITO CON TEXTURE LIMITED EDITION22,95 EUR+1 COLOREVESTITO CON TEXTURE LIMITED EDITION22,95 EURVESTITO CON TEXTURE A RIGHE LIMITED EDITION22,95 EUR+1 COLOREVESTITO CON TEXTURE LIMITED EDITION22,95 EURGIRLVESTITO MIDI IN SPUGNA19,95 EURGIRLVESTITO MIDI IN SPUGNA19,95 EURGIRLVESTITO MIDI IN SPUGNA19,95 EURVESTITO CON VOLANT17,95 EURCOLORI: Rosa impolverato, Blu chiaroVestito in felpa con collo rotondo e maniche corte. Volant sull’orlo.+1 COLOREVESTITO CON VOLANT17,95 EUR+1 COLOREVESTITO CON VOLANT17,95 EUR+1 COLOREVESTITO CON VOLANT17,95 EURVESTITO TECNICO CUT OUT25,95 EURVESTITO TECNICO CUT OUT25,95 EUR38% OFFVESTITO CHEMISIER25,95 EUR15,95 EUR38% OFFVESTITO CHEMISIER25,95 EUR15,95 EUR38% OFFVESTITO CHEMISIER25,95 EUR15,95 EURTUTA DI LINO CON CUT OUT25,95 EURTUTA DI LINO CON CUT OUT25,95 EURTUTA DI LINO CON CUT OUT25,95 EURVESTITO GODET LIMITED EDITION39,95 EURVESTITO GODET LIMITED EDITION39,95 EURVESTITO A COSTE TIE-DYE LIMITED EDITION17,95 EURVESTITO A COSTE TIE-DYE LIMITED EDITION17,95 EURTUTA DENIM GARMENT22,95 EURTUTA A POLO LIMITED EDITION25,95 EURTUTA A POLO LIMITED EDITION25,95 EURVESTITO A FIORI CON BORDINI A CONTRASTO LIMITED EDITION25,95 EURTUTA STRUTTURATA25,95 EURVESTITO FELPA SCRITTA17,95 EUR9,95 EURVestito in felpa con collo rotondo e maniche lunghe. Scritta stampata sulla parte anteriore. Dettaglio di spacchi laterali. Finiture a coste.VESTITO IN FELPA A COSTE17,95 EURVESTITO IN FELPA MÉLANGE17,95 EURVESTITO IN FELPA A COSTE17,95 EURVESTITO COLOR BLOCK25,95 EURVESTITO COLOR BLOCK25,95 EURVESTITO IN FELPA CON SPALLINE19,95 EURVESTITO IN FELPA CON SPALLINE19,95 EURVESTITO PLISSETTATO SPORTY25,95 EURVESTITO PLISSETTATO SPORTY25,95 EURVESTITO BABYDOLL CON CUCITURE25,95 EURVESTITO BABYDOLL CON CUCITURE25,95 EURTUTA LUNGA A COSTE17,95 EURTUTA LUNGA A COSTE17,95 EURVESTITO CHEMISIER PLISSETTATO A FIORI25,95 EURUltime taglieVESTITO MIDI STAMPATO19,95 EURVESTITO MIDI STAMPATO19,95 EURVESTITO CON RICAMI PATCHWORK LIMITED EDITION39,95 EURVESTITO CON RICAMI PATCHWORK LIMITED EDITION39,95 EURVESTITO CON RICAMI PATCHWORK LIMITED EDITION39,95 EURVESTITO MINIMAL22,95 EURTUTA A COSTE A RIGHE14,95 EURTUTA A COSTE A RIGHE14,95 EURVESTITO CHEMISIER POIS22,95 EURNUOVO / +1 COLOREVESTITO RIB9,95 EURNUOVO / +1 COLOREVESTITO RIB9,95 EURNUOVO / +1 COLOREVESTITO RIB9,95 EURNUOVO / +1 COLOREVESTITO RIB9,95 EURTUTA CROCHET INCROCIATA25,95 EURTUTA CROCHET INCROCIATA25,95 EURVESTITO IN FELPA SURF17,95 EURVESTITO IN FELPA SURF17,95 EURVESTITO IN FELPA SURF17,95 EURVESTITO A PANNELLI TESTURIZZATO25,95 EURVESTITO UNCINETTO29,95 EURVESTITO UNCINETTO29,95 EURVESTITO UNCINETTO29,95 EURTUTA A COSTE A TINTA UNITA LIMITED EDITION14,95 EURVESTITO JACQUARD CON PARTI ELASTICIZZATE25,95 EURVESTITO JACQUARD CON PARTI ELASTICIZZATE25,95 EURVESTITO JACQUARD CON PARTI ELASTICIZZATE25,95 EURVESTITO JACQUARD CON PARTI ELASTICIZZATE25,95 EURVESTITO JACQUARD CON PARTI ELASTICIZZATE25,95 EURVESTITO CHEMISIER CON BIKINI29,95 EURVESTITO CHEMISIER CON BIKINI29,95 EURTUTA CON STRUTTURA CUT OUT25,95 EURTUTA CON STRUTTURA CUT OUT25,95 EURVESTITO MIDI COMBINATO A FIORI LIMITED EDITION39,95 EURVESTITO MIDI COMBINATO A FIORI LIMITED EDITION39,95 EURVESTITO COLLETTO PETER22,95 EURCAFFETTANO CON RICAMO A FIORI25,95 EURVESTITO LUNGO RICAMATO29,95 EUR38% OFFTUTA IN DENIM CON CAPPUCCIO25,95 EUR15,95 EUR38% OFFTUTA IN DENIM CON CAPPUCCIO25,95 EUR15,95 EURVESTITO CON MERLETTO E STAMPA FLOREALE29,95 EURVESTITO CRÊPE A RIGHE39,95 EURVESTITO CON VOLUME E GILET LIMITED EDITION29,95 EURVESTITO TESTURIZZATO CON BORSA25,95 EURVESTITO TESTURIZZATO CON BORSA25,95 EURVESTITO STRUTTURATO25,95 EURVESTITO TESTURIZZATO CON BORSA25,95 EURVESTITO IN FELPA CON MAFALDA © QUINO22,95 EURVESTITO IN FELPA CON MAFALDA © QUINO22,95 EURVESTITO IN FELPA CON MAFALDA © QUINO22,95 EURNUOVOABITO MIDI CON ELASTICO A FIORI29,95 EURNUOVOABITO MIDI CON ELASTICO A FIORI29,95 EURNUOVOABITO MIDI CON ELASTICO A FIORI29,95 EURTUTA TESTURIZZATA CON POLSINO25,95 EURTUTA TESTURIZZATA CON POLSINO25,95 EURTUTA TESTURIZZATA CON POLSINO25,95 EURNUOVOTUTA DI LINO CON CUT OUT25,95 EURTUTA IN SPUGNA CON NUMERO15,95 EURTUTA IN SPUGNA CON NUMERO15,95 EURVESTITO PLISSETTATO SPORTY25,95 EURVESTITO CHEMISIER A FIORI22,95 EURVESTITO CHEMISIER A FIORI22,95 EURVESTITO FELPA SCRITTA19,95 EURVESTITO FELPA SCRITTA19,95 EURVESTITO FELPA SCRITTA19,95 EUR50% OFFVESTITO CHEMISIER CON FRANGE25,95 EUR12,95 EUR50% OFFVESTITO CHEMISIER CON FRANGE25,95 EUR12,95 EUR";;
